id,use_case_id,name,description,status,shipped_at
79c35329-7a4b-4f52-8cbf-b4055d09d8b7,0585334e-8370-4522-b627-7cd0ced7c6ff,Enhanced editor for Data Quality #905,Enhanced editor capability in Data Quality,shipped,2025-03-08
9b389cbb-14f1-471a-b4d3-2cb0950dafac,738edab0-a7c2-4f88-a07a-39cca5c8e138,Inline editor for Data Quality #906,Inline editor capability in Data Quality,shipped,2024-06-07
c5a925dd-b2c5-4220-9dfb-f402eaada378,bf0dbc16-4114-417d-8275-d74f1a42959a,Live editor for Data Quality #907,Live editor capability in Data Quality,planned,
d245f50d-efef-4521-9a52-8f02f9cf6af5,9b276a2b-3669-4fc4-adb5-e7031d733750,Cached editor for Data Quality #908,Cached editor capability in Data Quality,in_development,
3353e01a-fade-4628-8d6b-9626e7e62049,d71e2b37-387f-4878-9aa8-ba5760c08470,Async editor for Data Quality #909,Async editor capability in Data Quality,planned,
663028df-afbb-447e-bb7b-0cae600cfc53,21174d85-5f74-4b07-a9d8-4ae57d89cd20,Advanced viewer for Data Quality #910,Advanced viewer capability in Data Quality,planned,
ad13ad42-a763-4eae-9da8-90d09c65f4c1,174fa20b-3b92-484b-aecf-08e59ab44e63,Smart viewer for Data Quality #911,Smart viewer capability in Data Quality,planned,
c3da18f3-8f31-46cd-a32f-fd59dd5a3b11,63c5e336-142f-467d-99fe-8fc3fc32da3f,Bulk viewer for Data Quality #912,Bulk viewer capability in Data Quality,shipped,2025-05-22
12d47d24-999b-43e7-938e-dcc29a19c4eb,c9f79f53-89de-47fd-b777-57db82959de8,Custom viewer for Data Quality #913,Custom viewer capability in Data Quality,shipped,2023-05-03
31f2f887-2831-4f45-9db5-0077394ef019,8c67b0b4-3a41-4545-bb94-cf0d40038f5a,Auto viewer for Data Quality #914,Auto viewer capability in Data Quality,shipped,2023-05-06
e5bab8f5-17c5-496d-a976-a52b8c19aa08,c6e9c1af-f5a0-466d-89f3-b8762f2c1f2b,Enhanced viewer for Data Quality #915,Enhanced viewer capability in Data Quality,shipped,2025-09-11
86061eb7-86e9-4d70-8643-6a7d1b51634a,e35978b3-d8b7-4093-b05a-d0422ac9c886,Inline viewer for Data Quality #916,Inline viewer capability in Data Quality,shipped,2022-09-21
cc8b4921-7ed9-4979-940e-ed2079d797f7,41106d8b-067e-4e45-a4e0-1ce5e3f8a0ee,Live viewer for Data Quality #917,Live viewer capability in Data Quality,in_development,
49111f6c-975a-44d7-9e24-7023aaddc740,63bbedb2-37b9-457a-9221-cb42b7b8b249,Cached viewer for Data Quality #918,Cached viewer capability in Data Quality,in_development,
2e03a7c0-a3bf-4d53-bfcf-5e8058b2a684,ed94830c-cee1-4af6-bbbb-d77d67de3c6d,Async viewer for Data Quality #919,Async viewer capability in Data Quality,shipped,2021-02-23
d9c8a3e3-7150-4df0-b5bd-3dd6fe57f3c5,30cb4db6-3362-4296-a95d-9c9178545ba6,Advanced builder for Data Quality #920,Advanced builder capability in Data Quality,in_development,
e40e65d9-9aa1-45c0-9224-d6a698dddd74,80380fb0-ebfe-4fd4-a70e-502bddd98ff6,Smart builder for Data Quality #921,Smart builder capability in Data Quality,shipped,2025-03-03
a82295f1-8f1b-4418-a563-ec1ffc529ea8,3895d72f-21fd-4b6b-be81-f122b5064261,Bulk builder for Data Quality #922,Bulk builder capability in Data Quality,shipped,2023-09-14
09d5aa59-3d00-43fe-a4a8-ef8556a424b7,718dc737-a7cf-4839-abf3-2d4dd0b0c529,Custom builder for Data Quality #923,Custom builder capability in Data Quality,planned,
785cf879-d0f0-4f2d-93b2-bf4f09481fe6,c42d016d-9b62-4d69-926d-1cb201f6343f,Auto builder for Data Quality #924,Auto builder capability in Data Quality,in_development,
043118ba-a911-4445-ae4c-160a5e638f20,c2fa1f0a-e995-441e-a86a-c48d77d97c97,Enhanced builder for Semantic Layer #925,Enhanced builder capability in Semantic Layer,in_development,
74318351-df2a-42b2-8792-1036c6fd6f0f,5db7e038-6be1-4688-a3eb-e876858421bd,Inline builder for Semantic Layer #926,Inline builder capability in Semantic Layer,shipped,2025-07-29
97649cc7-6148-4881-a0c0-2d43bfc317d2,96b050db-91fe-4eaa-8e56-7456b08aba01,Live builder for Semantic Layer #927,Live builder capability in Semantic Layer,in_development,
2cb2bd19-2942-4ff5-aa14-c902f0aa558f,8925f8f3-6c9e-4556-8b1c-b0403488d676,Cached builder for Semantic Layer #928,Cached builder capability in Semantic Layer,planned,
1eeb5c39-58f1-422f-b979-6834eeca4baf,1ccd94cf-5c6b-4b20-bff3-66ef39aea833,Async builder for Semantic Layer #929,Async builder capability in Semantic Layer,planned,
dd8d18f4-3b04-4a7a-b05f-83002a036439,49d09e61-f076-4fd0-90d1-01f248384768,Advanced picker for Semantic Layer #930,Advanced picker capability in Semantic Layer,shipped,2025-10-07
0a6aaed1-ee43-49f1-aca5-617c92646eea,c0fee2fe-efbf-4e01-8e50-a08b6cd3a1e8,Smart picker for Semantic Layer #931,Smart picker capability in Semantic Layer,in_development,
532c0ec7-7e5b-412e-a6ec-ea246ecba34a,50aefc2b-7182-4ca7-9075-51d4a968582c,Bulk picker for Semantic Layer #932,Bulk picker capability in Semantic Layer,planned,
941bc786-ef58-4274-bd98-53f2a6d32f86,cbc300a7-1b90-4d8a-adb7-429849b63a9b,Custom picker for Semantic Layer #933,Custom picker capability in Semantic Layer,planned,
fb0304b6-38cc-475a-946e-d834fdabef26,4833b6d5-1ad4-4fb6-9eb3-74bb8585b802,Auto picker for Semantic Layer #934,Auto picker capability in Semantic Layer,planned,
9b9c8a0d-de4f-4de2-85ed-645e367dd797,49e05380-626e-4062-852e-336a7482b19e,Enhanced picker for Semantic Layer #935,Enhanced picker capability in Semantic Layer,in_development,
6fe0084b-1fd5-4b72-bba0-7ad6553844b1,b087520f-02f0-4177-a8d7-c4934bedea6b,Inline picker for Semantic Layer #936,Inline picker capability in Semantic Layer,in_development,
752ffd95-ae49-476d-bac4-b34a168509a3,1320afe6-b171-41e4-8b0f-f98f13e24893,Live picker for Semantic Layer #937,Live picker capability in Semantic Layer,shipped,2024-04-01
9bb9cd8b-d898-40fb-9e5a-ae88a60a0f56,5bd353a7-68a9-45f1-83cd-6b74515ea54f,Cached picker for Semantic Layer #938,Cached picker capability in Semantic Layer,shipped,2024-08-13
c47ab6f4-12b9-4f95-8f51-c1180485f029,488598cd-579a-4161-92cf-b91f3fdc248c,Async picker for Semantic Layer #939,Async picker capability in Semantic Layer,planned,
57ac463a-dc37-44d5-92a2-e38f44a8d35e,254e81ef-b667-48e9-80fd-b5ade5a5d8e6,Advanced navigator for Semantic Layer #940,Advanced navigator capability in Semantic Layer,planned,
04e2ec36-582a-408f-b9b7-58e42fbac48c,7c375d6a-0067-43f2-bb65-0e9d81262a78,Smart navigator for Semantic Layer #941,Smart navigator capability in Semantic Layer,in_development,
7feefd8a-60c0-4fe9-9223-67d5b7cf938b,61094971-98a2-49ad-b242-76fa3d7d7a9c,Bulk navigator for Semantic Layer #942,Bulk navigator capability in Semantic Layer,shipped,2023-01-11
69320476-1310-46e9-985e-2655604f0395,d9f94f60-ee9a-4341-9a3c-095bb5a05453,Custom navigator for Semantic Layer #943,Custom navigator capability in Semantic Layer,shipped,2022-01-29
54e4713b-ea35-4078-9f5a-755a051f9558,c47cb8e1-9144-4b4f-962e-f3bf25b0b425,Auto navigator for Semantic Layer #944,Auto navigator capability in Semantic Layer,in_development,
2b831471-e14d-4d78-91e1-0dd337701bbe,6493aeee-96f0-42ab-8fcb-2c54bcd30fb9,Enhanced navigator for Semantic Layer #945,Enhanced navigator capability in Semantic Layer,shipped,2024-03-02
d3d7f0bd-184f-4131-9f11-de08212d3cb0,90f165ee-cafe-424f-b729-44b8e9d04ef2,Inline navigator for Semantic Layer #946,Inline navigator capability in Semantic Layer,in_development,
169cce1b-fac4-45dd-aa3b-2e4291f8b4c6,8342d08a-8dab-47b8-88d9-0dd84ab69de9,Live navigator for Semantic Layer #947,Live navigator capability in Semantic Layer,shipped,2025-03-27
26fac3b3-a5f7-4a68-92e1-08d9e18eebea,dbe56d42-8b9b-422b-96cd-e87b191cd319,Cached navigator for Semantic Layer #948,Cached navigator capability in Semantic Layer,in_development,
afe15350-1202-4d38-bb83-7fe3694347f6,1bea8049-617a-4482-8279-c0a76a5be176,Async navigator for Semantic Layer #949,Async navigator capability in Semantic Layer,shipped,2020-12-29
d07412c6-f94c-43d2-a520-ff87b866431d,42226044-ca55-41db-8d04-2abf4d874a87,Advanced wizard for Self-Service #950,Advanced wizard capability in Self-Service,planned,
79241dca-149e-4850-abf6-8cd20aee524d,07e51a23-2bbb-458b-a87e-55f3fe672eb4,Smart wizard for Self-Service #951,Smart wizard capability in Self-Service,planned,
4d136184-d429-4904-b2f9-a6797c1195f8,b0fe9eca-17a3-4641-a806-68bcbb9e6cbd,Bulk wizard for Self-Service #952,Bulk wizard capability in Self-Service,in_development,
43250946-766a-44f5-985e-49de0bc34df0,930f603e-93bf-4c69-9d2f-6cac187b597c,Custom wizard for Self-Service #953,Custom wizard capability in Self-Service,shipped,2024-04-04
c56956fc-d4ce-40a8-9002-34929c458e90,51167a93-8b50-45f8-8069-2df959fe7238,Auto wizard for Self-Service #954,Auto wizard capability in Self-Service,in_development,
53fb8c0d-127b-4865-b1e6-6302081f45fe,13eb5e94-82b7-4c5a-a410-ff01387b5d80,Enhanced wizard for Self-Service #955,Enhanced wizard capability in Self-Service,shipped,2025-12-10
70c0ac20-3147-46f7-990f-10b9ccb37680,49ccf45e-7145-4a97-b245-7e7333dbbb4b,Inline wizard for Self-Service #956,Inline wizard capability in Self-Service,shipped,2023-01-03
63cdda8e-462c-40db-b9fb-0bdd706a31c5,b8f3d103-30f2-4309-91f3-3bc7e5a40abc,Live wizard for Self-Service #957,Live wizard capability in Self-Service,planned,
c43b2fe3-abd0-4dfd-9652-5516d4f1e9ec,d2e592bb-d32f-4cb0-bddf-40cf5bf1cea5,Cached wizard for Self-Service #958,Cached wizard capability in Self-Service,planned,
399da5fe-86cc-4015-bf0c-a121a1499a21,7684d1f6-4c46-46b6-ad99-d4825522929a,Async wizard for Self-Service #959,Async wizard capability in Self-Service,planned,
fb422524-dc0f-4389-9bd4-4e89048c1180,8ab9d7d9-6efc-4c2e-bebd-fa068527a888,Advanced renderer for Self-Service #960,Advanced renderer capability in Self-Service,planned,
223b2da6-b331-4cbb-aa55-fbb34a7abeb3,5d5ab8a9-1631-453d-8dc7-dd4b587ec654,Smart renderer for Self-Service #961,Smart renderer capability in Self-Service,shipped,2023-01-22
04b7d90c-a98b-41e9-86d8-4d30ed9ef514,51a3f8b5-fb11-4ec5-be1c-7bd1b48a9eb3,Bulk renderer for Self-Service #962,Bulk renderer capability in Self-Service,shipped,2023-12-07
57f0c151-10af-4b25-8b92-2b5d1ebc9e39,a1ceed20-0a1f-429d-8acf-5c4ecaacefdf,Custom renderer for Self-Service #963,Custom renderer capability in Self-Service,deprecated,2023-03-27
050d47bf-b4d5-4398-9735-f23d94ada13d,48490a3b-3d4c-48af-8026-999c29ff6226,Auto renderer for Self-Service #964,Auto renderer capability in Self-Service,shipped,2021-02-22
f591e777-bcb0-481a-849f-418af5430b99,498d8dc0-ccfb-4b73-b703-9fb75a5f08bd,Enhanced renderer for Self-Service #965,Enhanced renderer capability in Self-Service,shipped,2025-09-29
ae6d733a-7594-499c-aba4-bbb230e0486e,7a027913-8479-4b3d-9f74-833d8fc24c12,Inline renderer for Self-Service #966,Inline renderer capability in Self-Service,shipped,2022-06-03
d1ecb7d5-5798-41cf-8a63-5662eaab4af9,1a003c38-212c-4d34-9edf-a17e2d7df7a4,Live renderer for Self-Service #967,Live renderer capability in Self-Service,shipped,2023-12-23
22c08138-4fc6-4b93-8faf-b06742b91856,e4035591-027a-41c4-abb8-32615a8c106c,Cached renderer for Self-Service #968,Cached renderer capability in Self-Service,shipped,2021-03-13
f8a88260-dfe4-46ba-9d12-af330790baba,d16ba8cf-c374-4868-bef1-5676a7984535,Async renderer for Self-Service #969,Async renderer capability in Self-Service,planned,
fb7ebeec-7b61-4162-8a22-dc7a25f318bf,efd00524-85be-4ed2-bf61-688e5f6ba8f3,Advanced connector for Self-Service #970,Advanced connector capability in Self-Service,shipped,2022-04-21
4a102af0-dc44-49f8-b3f0-1c47ef05c7e9,a9bebce9-c291-47d6-807a-7f7532a238e5,Smart connector for Self-Service #971,Smart connector capability in Self-Service,shipped,2022-11-08
86569bf7-7cd6-4bae-a2c6-60597fa23466,fe2db14a-3bda-406c-b1df-e7ce7d15c733,Bulk connector for Self-Service #972,Bulk connector capability in Self-Service,planned,
64d6a460-1a00-41e2-9bb2-6141006a8868,f2123c13-ed4d-4d17-bd2f-ab6aaf3b17cd,Custom connector for Self-Service #973,Custom connector capability in Self-Service,in_development,
79cd0a6c-6188-43db-9c40-b312658058e0,547b0c3e-5c42-4b28-9ad6-a013c4f989d4,Auto connector for Self-Service #974,Auto connector capability in Self-Service,shipped,2021-11-03
9319ebc1-110b-4ce6-8917-14d43d9cd625,84d29ef4-de63-44b1-bde3-090a6306e195,Enhanced connector for Multi-tenancy #975,Enhanced connector capability in Multi-tenancy,deprecated,2022-09-08
dbaec872-da29-493f-93f2-2be84d406801,b8a667f6-91dd-4615-9dba-b062cd2ea66a,Inline connector for Multi-tenancy #976,Inline connector capability in Multi-tenancy,in_development,
588cd704-b2b0-4a16-86da-3fbe2006ad73,19c4e151-b80d-4532-9493-f4cec9109556,Live connector for Multi-tenancy #977,Live connector capability in Multi-tenancy,shipped,2021-07-12
f54273e3-5113-4936-ad2f-e34a1c59beb2,93084ef6-0be6-426b-9167-e87f8bc84860,Cached connector for Multi-tenancy #978,Cached connector capability in Multi-tenancy,in_development,
365622b0-d183-4d12-a509-1e8584d001b8,51b3fd8c-b49c-4d61-9e38-beb590b85778,Async connector for Multi-tenancy #979,Async connector capability in Multi-tenancy,planned,
fc9d20df-997b-4d62-b1bf-5b20c3a64ea7,749009b9-e046-4a94-9d59-40adcbc9b188,Advanced validator for Multi-tenancy #980,Advanced validator capability in Multi-tenancy,in_development,
04a538c3-4ec6-4e44-87d4-727182980fc9,cf5f8024-9f06-4603-8b13-405f7105257d,Smart validator for Multi-tenancy #981,Smart validator capability in Multi-tenancy,in_development,
