id,feature_id,title,description,status,is_blocking,priority,raw_input_count,created_at,updated_at
1234503d-79fd-43e9-81d1-6fd7aee5bc8d,74366aa4-78ae-4600-9b88-16bfa721d5a5,Improve scheduling for Auto renderer for Charts #64 #2082,Improve scheduling in the context of Auto renderer for Charts #64,open,false,high,9,2023-11-24 03:54:14,2026-02-27 03:54:14
6716b385-2a52-4a88-b2df-a4090a4e9a00,55560a4c-3e2e-424b-b415-6617295b3f86,Fix scheduling for Enhanced renderer for Charts #65 #2083,Fix scheduling in the context of Enhanced renderer for Charts #65,planned,false,low,8,2025-04-24 03:54:14,2025-12-09 03:54:14
87b855a4-ade1-420f-91c4-55b4c9ba33ae,8215de22-3d08-41d9-b34b-3f55dfe4433b,Enable scheduling for Inline renderer for Charts #66 #2084,Enable scheduling in the context of Inline renderer for Charts #66,shipped,false,high,9,2021-06-10 03:54:14,2026-01-13 03:54:14
dc03d886-1680-4abe-9ee6-4339a656a491,cfd43d46-06a7-45a7-9625-f67b2c72d14d,Enhance scheduling for Live renderer for Charts #67 #2085,Enhance scheduling in the context of Live renderer for Charts #67,shipped,false,high,12,2019-10-28 03:54:14,2026-01-24 03:54:14
814367bd-d626-4684-87af-569361da7ba1,3f28b6d3-3095-4f7b-99ea-37ae084a6165,Optimize scheduling for Cached renderer for Charts #68 #2086,Optimize scheduling in the context of Cached renderer for Charts #68,open,false,critical,12,2020-05-14 03:54:14,2025-09-29 03:54:14
3abdbe6b-f53f-4449-a466-a174f5b9b822,de03269f-bc66-4465-a77b-f950923410df,Rework scheduling for Async renderer for Charts #69 #2087,Rework scheduling in the context of Async renderer for Charts #69,open,false,medium,10,2020-06-26 03:54:14,2026-03-01 03:54:14
0d42809a-40c4-4674-9255-c3e597adec6c,e43f108b-4541-433b-962e-c2a9c4a29237,Migrate scheduling for Advanced connector for Charts #70 #2088,Migrate scheduling in the context of Advanced connector for Charts #70,wont_do,true,low,0,2021-07-10 03:54:14,2025-10-21 03:54:14
765b09bf-94cc-4444-a700-15dd91b9db2f,4a0936ef-d63c-49e8-965c-e9e968f69b13,Extend scheduling for Smart connector for Charts #71 #2089,Extend scheduling in the context of Smart connector for Charts #71,shipped,false,low,5,2021-02-11 03:54:14,2025-09-15 03:54:14
fdcb6562-2c4b-4926-ac44-10c0eb31a248,4fb05330-9a80-4ec9-acc8-a1704a93d3d3,Support notifications for Bulk connector for Charts #72 #2090,Support notifications in the context of Bulk connector for Charts #72,planned,false,low,2,2024-05-04 03:54:14,2025-11-03 03:54:14
b982f177-ee6c-4afc-86e2-61606e69d9ed,2179e82b-61d2-4b30-a7ac-f15c082dc3d5,Add notifications for Custom connector for Charts #73 #2091,Add notifications in the context of Custom connector for Charts #73,workaround,false,medium,4,2023-01-16 03:54:14,2026-03-20 03:54:14
9529b6d7-f842-4f64-a4bc-0d8daae7dade,e5b51f60-a505-444f-b626-63389f92879d,Improve notifications for Auto connector for Charts #74 #2092,Improve notifications in the context of Auto connector for Charts #74,deferred,false,critical,7,2021-12-12 03:54:14,2025-10-07 03:54:14
4088a8a1-9520-4881-b662-2da19723af9d,f6280041-0114-4284-8bce-76107ecc6901,Fix notifications for Enhanced connector for Security #75 #2093,Fix notifications in the context of Enhanced connector for Security #75,deferred,false,medium,2,2025-02-10 03:54:14,2026-02-09 03:54:14
e1afbd6c-ff45-4e87-b09e-ac58a756ce45,9ce663b6-e109-43a5-9b97-6ffc16f0692f,Enable notifications for Inline connector for Security #76 #2094,Enable notifications in the context of Inline connector for Security #76,open,false,low,6,2021-02-16 03:54:14,2026-03-12 03:54:14
cc8c08b6-c60b-43c9-8734-2d07e89d71b0,92029c90-e086-491d-b2dd-9dc11a2b8518,Enhance notifications for Live connector for Security #77 #2095,Enhance notifications in the context of Live connector for Security #77,planned,false,critical,1,2019-06-18 03:54:14,2025-11-27 03:54:14
18e02a99-6fb4-4052-b624-c51efbbae480,2cddad44-ac43-417d-a7f8-000aa7359fc4,Optimize notifications for Cached connector for Security #78 #2096,Optimize notifications in the context of Cached connector for Security #78,planned,true,medium,6,2021-05-04 03:54:14,2026-03-10 03:54:14
b38613f8-9b51-447c-98c2-5fd35cbe26ba,519229f6-0277-4ad1-a62d-5a8eca60d00e,Rework notifications for Async connector for Security #79 #2097,Rework notifications in the context of Async connector for Security #79,deferred,false,medium,1,2022-11-09 03:54:14,2025-11-07 03:54:14
8f18b8ef-4b2b-4884-ad00-7f4e91ea2b2e,d5dae875-9f7f-40b1-b643-4748c013854d,Migrate notifications for Advanced validator for Security #80 #2098,Migrate notifications in the context of Advanced validator for Security #80,open,false,low,6,2025-04-15 03:54:14,2025-09-22 03:54:14
096e461c-4b6c-4bfb-889d-68104948b80b,bd98d95e-d0c2-43ba-ab85-73623d9bc54e,Extend notifications for Smart validator for Security #81 #2099,Extend notifications in the context of Smart validator for Security #81,planned,false,medium,3,2022-09-29 03:54:14,2025-10-06 03:54:14
84accb58-bef6-43ba-98ab-d9feea637f51,f10b9ae3-fc47-4658-a2e0-d27d2d4dbc47,Support workflow for Bulk validator for Security #82 #2100,Support workflow in the context of Bulk validator for Security #82,planned,false,medium,1,2022-08-30 03:54:14,2026-02-09 03:54:14
56390746-21c9-49b9-a7af-a6b92a87270a,e69e925f-54e6-4ce5-9e2f-10a505d7f08a,Add workflow for Custom validator for Security #83 #2101,Add workflow in the context of Custom validator for Security #83,open,false,medium,7,2023-03-18 03:54:14,2025-11-19 03:54:14
530a00ab-2470-4fe1-89bd-ec1f08a3df7d,9832860b-3f31-42ee-9704-216296d0b9df,Improve workflow for Auto validator for Security #84 #2102,Improve workflow in the context of Auto validator for Security #84,planned,true,medium,2,2022-09-27 03:54:14,2025-12-12 03:54:14
bfbd7737-7e6a-4dcf-bde0-9b7a62a3d653,eacc26b5-5e12-4c60-ab5f-25e4873403c3,Fix workflow for Enhanced validator for Security #85 #2103,Fix workflow in the context of Enhanced validator for Security #85,planned,false,critical,11,2024-06-04 03:54:14,2026-02-22 03:54:14
2a8dea04-84c2-409d-9ccf-9cc493c2246c,29a2a48c-a6ce-43bd-96d5-29491c13cfaa,Enable workflow for Inline validator for Security #86 #2104,Enable workflow in the context of Inline validator for Security #86,deferred,true,high,3,2021-06-18 03:54:14,2025-12-30 03:54:14
a34543a1-056a-4e01-b53f-325924db1f80,494741e8-811e-44e0-b3d9-9e6f1a17cadf,Enhance workflow for Live validator for Security #87 #2105,Enhance workflow in the context of Live validator for Security #87,open,false,low,4,2026-01-24 03:54:14,2026-02-26 03:54:14
9c7464d8-2b76-48fb-9e9b-f8f7ca350fab,5cc0df2a-a03b-4abd-b5ec-07193b5c8747,Optimize workflow for Cached validator for Security #88 #2106,Optimize workflow in the context of Cached validator for Security #88,open,false,medium,0,2022-07-09 03:54:14,2025-10-03 03:54:14
ecf65db0-05fd-470f-a472-b70040180741,2baf9dec-0336-461f-a92e-5bb2096f8e41,Rework workflow for Async validator for Security #89 #2107,Rework workflow in the context of Async validator for Security #89,planned,true,medium,3,2024-04-02 03:54:14,2026-02-18 03:54:14
696ad891-a2fb-48a0-812d-f686b2f1a39f,bf1649f6-4369-4bb9-8af1-7f92459a4d99,Migrate workflow for Advanced parser for Security #90 #2108,Migrate workflow in the context of Advanced parser for Security #90,open,false,medium,8,2023-05-11 03:54:14,2026-03-16 03:54:14
d870015c-6996-488d-b501-530952e37fe0,2a112453-1b7e-4181-a661-7e722b4befd9,Extend workflow for Smart parser for Security #91 #2109,Extend workflow in the context of Smart parser for Security #91,open,false,low,9,2022-06-16 03:54:14,2025-12-05 03:54:14
86af0c1f-a158-418e-b244-2eb3236d1361,423fd5ef-b143-4932-829d-41b935146abe,Support configuration for Bulk parser for Security #92 #2110,Support configuration in the context of Bulk parser for Security #92,workaround,false,medium,1,2021-02-03 03:54:14,2025-12-30 03:54:14
fcc4ef8f-15dd-4448-b805-d8fb31c68bdc,b917bf77-7ce7-4d7e-b092-693c5c491e28,Add configuration for Custom parser for Security #93 #2111,Add configuration in the context of Custom parser for Security #93,workaround,false,medium,4,2022-06-16 03:54:14,2026-03-14 03:54:14
bd17f266-8004-4d4b-b9a5-f3604df81e3e,93fe5d83-6816-4baa-aa96-b3e700ebd49f,Improve configuration for Auto parser for Security #94 #2112,Improve configuration in the context of Auto parser for Security #94,open,false,low,11,2023-05-07 03:54:14,2026-01-18 03:54:14
49ab7413-0d72-43b7-9a12-a58fa536d892,db162cf4-bebf-4f83-9a71-6bf238870df2,Fix configuration for Enhanced parser for Security #95 #2113,Fix configuration in the context of Enhanced parser for Security #95,workaround,false,medium,10,2025-05-18 03:54:14,2025-11-24 03:54:14
bfbbd646-cdaf-4a34-84ea-9723b7c8cc0a,df680171-7873-4481-96c1-d05d37ee64c3,Enable configuration for Inline parser for Security #96 #2114,Enable configuration in the context of Inline parser for Security #96,shipped,false,medium,7,2024-02-01 03:54:14,2025-10-02 03:54:14
92a68ba0-aae8-4729-889f-7da95e7026a5,8c646490-6f80-4d7e-815c-ca1d9e90e4f2,Enhance configuration for Live parser for Security #97 #2115,Enhance configuration in the context of Live parser for Security #97,planned,true,low,2,2019-08-13 03:54:14,2025-10-04 03:54:14
7168e0d4-a4d1-427c-b8bb-c8501ea0279e,bcc38d83-8890-48dc-8398-1d1b98dc339d,Optimize configuration for Cached parser for Security #98 #2116,Optimize configuration in the context of Cached parser for Security #98,deferred,false,medium,12,2021-04-02 03:54:14,2025-10-19 03:54:14
380e16da-3888-4547-9f83-3f90ce010e06,fb451655-e92b-4e3d-b7ba-0aa233157194,Rework configuration for Async parser for Security #99 #2117,Rework configuration in the context of Async parser for Security #99,planned,false,low,0,2021-07-05 03:54:14,2026-03-25 03:54:14
bccd4d00-8482-4f22-90f9-a5a85917ad58,334bb87a-02bd-4779-9fbc-ca7c4331612f,Migrate configuration for Advanced editor for Collaboration #100 #2118,Migrate configuration in the context of Advanced editor for Collaboration #100,deferred,false,high,5,2024-10-10 03:54:14,2026-03-24 03:54:14
e5175671-672d-46bf-81d2-0358f9f4d81d,30d20953-ea12-41bd-aed7-47c489fd39c0,Extend configuration for Smart editor for Collaboration #101 #2119,Extend configuration in the context of Smart editor for Collaboration #101,planned,false,low,7,2022-04-30 03:54:14,2025-09-29 03:54:14
bb0fb4ba-7ba1-41b7-b106-508ddd18f274,43062935-2f3f-4ced-b88e-7091edf601dd,Support rendering for Bulk editor for Collaboration #102 #2120,Support rendering in the context of Bulk editor for Collaboration #102,workaround,false,low,9,2020-03-26 03:54:14,2025-10-08 03:54:14
964682ca-b21b-4568-a7bd-8cced77bf408,623e27a0-3530-4bbb-89fa-474632dbe4d7,Add rendering for Custom editor for Collaboration #103 #2121,Add rendering in the context of Custom editor for Collaboration #103,shipped,false,medium,4,2025-01-27 03:54:14,2026-02-01 03:54:14
7fca5417-7ada-47cf-8998-70626fb1c49e,509457c9-3e77-464c-aad5-5f70e8077f7b,Improve rendering for Auto editor for Collaboration #104 #2122,Improve rendering in the context of Auto editor for Collaboration #104,workaround,false,low,8,2020-04-08 03:54:14,2026-03-13 03:54:14
be2beb6b-5065-4c96-8266-8cf2ecabd1af,2fde9ca5-de5a-4fca-a0b5-69ccf8b9d1c8,Fix rendering for Enhanced editor for Collaboration #105 #2123,Fix rendering in the context of Enhanced editor for Collaboration #105,planned,false,medium,4,2020-12-25 03:54:14,2026-02-09 03:54:14
098365d6-016a-479a-b49f-5680e8451255,d64dfa26-b478-4ae7-b194-282aa75dc4d7,Enable rendering for Inline editor for Collaboration #106 #2124,Enable rendering in the context of Inline editor for Collaboration #106,open,false,medium,2,2022-04-13 03:54:14,2025-12-19 03:54:14
de54a1c5-e750-4f37-a747-9016c009ab53,95a80ec2-c0de-4b24-9bb8-00a746df06b8,Enhance rendering for Live editor for Collaboration #107 #2125,Enhance rendering in the context of Live editor for Collaboration #107,planned,false,medium,9,2021-05-20 03:54:14,2025-09-17 03:54:14
c4054e4a-6b45-4f8a-9b72-2109a57f48ef,96729e34-9e9c-44e3-aa71-5500845e3963,Optimize rendering for Cached editor for Collaboration #108 #2126,Optimize rendering in the context of Cached editor for Collaboration #108,planned,false,low,3,2021-07-01 03:54:14,2025-10-29 03:54:14
48e9a0c3-7b0d-400a-b081-48e006eaad1e,685b779c-f8ea-4c9b-9476-4acef3b24854,Rework rendering for Async editor for Collaboration #109 #2127,Rework rendering in the context of Async editor for Collaboration #109,planned,false,medium,1,2022-11-16 03:54:14,2026-01-17 03:54:14
98434e85-5d07-4e82-b668-b3a93295e580,914941c5-a120-4849-9f20-36316e23cefd,Migrate rendering for Advanced viewer for Collaboration #110 #2128,Migrate rendering in the context of Advanced viewer for Collaboration #110,open,false,medium,9,2024-11-10 03:54:14,2025-12-11 03:54:14
45fa8ed5-2e19-45ff-9978-c7cc82ad2850,8dd48cf0-77ec-42fa-8e31-bdb7ad2a7d6f,Extend rendering for Smart viewer for Collaboration #111 #2129,Extend rendering in the context of Smart viewer for Collaboration #111,deferred,false,low,3,2024-06-06 03:54:14,2025-11-23 03:54:14
e8ff78f4-98a0-47db-ba98-e627d3a8a8db,fda6bb2d-bbb7-4665-87e6-703ed28b824e,Support validation for Bulk viewer for Collaboration #112 #2130,Support validation in the context of Bulk viewer for Collaboration #112,shipped,false,medium,2,2020-11-26 03:54:14,2025-12-31 03:54:14
630af2cc-31da-46ca-b990-7a9ab0dec4bf,8963608d-0528-4b2c-8426-e1dc213ec25d,Add validation for Custom viewer for Collaboration #113 #2131,Add validation in the context of Custom viewer for Collaboration #113,wont_do,false,low,2,2021-01-13 03:54:14,2026-02-18 03:54:14
a2959602-2503-4147-acb8-c2c5e47944b8,6109277b-d76d-4430-afd0-9d2fa5594144,Improve validation for Auto viewer for Collaboration #114 #2132,Improve validation in the context of Auto viewer for Collaboration #114,shipped,false,medium,12,2024-10-17 03:54:14,2026-02-09 03:54:14
f911d66a-55db-47a3-8faa-aecbf30287c1,84f590a3-e030-4f64-b675-0029c058379f,Fix validation for Enhanced viewer for Collaboration #115 #2133,Fix validation in the context of Enhanced viewer for Collaboration #115,open,false,low,5,2020-04-21 03:54:14,2026-03-01 03:54:14
cda0e24e-0785-4abb-ae9d-8cbed538b627,996a2ac6-a536-423b-ae4e-0f1ce485d1a6,Enable validation for Inline viewer for Collaboration #116 #2134,Enable validation in the context of Inline viewer for Collaboration #116,open,false,medium,2,2023-09-19 03:54:14,2025-12-03 03:54:14
16a1362d-283c-4afc-822e-ab6e983425bd,00c0c542-714f-41d8-a123-259397771a53,Enhance validation for Live viewer for Collaboration #117 #2135,Enhance validation in the context of Live viewer for Collaboration #117,planned,false,medium,9,2022-11-08 03:54:14,2025-09-25 03:54:14
476b0c62-ffff-4d08-948b-5904497f3424,ef80e96f-cfcc-4ccf-80b9-43530224992c,Optimize validation for Cached viewer for Collaboration #118 #2136,Optimize validation in the context of Cached viewer for Collaboration #118,shipped,true,high,4,2021-01-26 03:54:14,2026-02-16 03:54:14
eb0eec40-b191-4d42-95a2-6c3233593d33,27f3776e-27d1-4f97-88e1-f8d3cf6861ea,Rework validation for Async viewer for Collaboration #119 #2137,Rework validation in the context of Async viewer for Collaboration #119,planned,false,medium,9,2021-10-11 03:54:14,2026-03-05 03:54:14
789f1740-4325-4545-a22e-e02cef99c350,66603043-b601-4e2b-9844-dfd443043798,Migrate validation for Advanced builder for Collaboration #120 #2138,Migrate validation in the context of Advanced builder for Collaboration #120,deferred,false,medium,0,2019-06-06 03:54:14,2026-01-19 03:54:14
0e85b208-3bf0-4d8f-9db0-375e915cd74c,e049411d-0572-4878-a754-72df47efbe6a,Extend validation for Smart builder for Collaboration #121 #2139,Extend validation in the context of Smart builder for Collaboration #121,open,false,medium,0,2019-09-20 03:54:14,2026-01-02 03:54:14
96bc7367-6d44-414a-9b5d-d0300bac96f4,274d5d09-3d33-4250-b9d8-d959964d7ad5,Support caching for Bulk builder for Collaboration #122 #2140,Support caching in the context of Bulk builder for Collaboration #122,open,false,low,9,2024-02-18 03:54:14,2025-10-17 03:54:14
40c11a3c-544e-4736-ab29-3fedffca17b8,37cac4fc-96df-4e3b-9227-0739dde97397,Add caching for Custom builder for Collaboration #123 #2141,Add caching in the context of Custom builder for Collaboration #123,shipped,true,medium,1,2021-08-09 03:54:14,2025-12-04 03:54:14
6046ac6f-f354-45ec-8a06-e2946fe61320,c409ea6a-c261-4862-9be7-5bc10a4b9e28,Improve caching for Auto builder for Collaboration #124 #2142,Improve caching in the context of Auto builder for Collaboration #124,open,false,medium,0,2021-12-10 03:54:14,2026-03-20 03:54:14
d9ad115b-14f6-4806-96fa-210efeeddc36,965e0ec3-e9e9-4ab6-abea-286a01641b52,Fix caching for Enhanced builder for Performance #125 #2143,Fix caching in the context of Enhanced builder for Performance #125,planned,false,medium,7,2020-05-11 03:54:14,2026-03-01 03:54:14
e8944ff3-9022-4833-bcb2-31b459128cc1,0ccfe690-c1d4-443a-94a5-b9b1b912a35a,Enable caching for Inline builder for Performance #126 #2144,Enable caching in the context of Inline builder for Performance #126,planned,true,high,9,2020-04-10 03:54:14,2025-11-26 03:54:14
14460fde-c39a-475c-ba91-1933e386d204,1e5e0add-ece5-4175-a2ae-d3b756b1d43d,Enhance caching for Live builder for Performance #127 #2145,Enhance caching in the context of Live builder for Performance #127,planned,false,high,4,2020-04-11 03:54:14,2026-03-17 03:54:14
8ab75b74-14a6-4ab7-869f-6ffc0ee39b3d,99d8cf9e-a8a3-46bb-8127-4041395530e0,Optimize caching for Cached builder for Performance #128 #2146,Optimize caching in the context of Cached builder for Performance #128,planned,false,high,5,2020-06-22 03:54:14,2026-02-23 03:54:14
11c5148d-79c8-49fd-9372-c78e911a3f62,d082a5d8-c431-4270-a927-463b04a7c366,Rework caching for Async builder for Performance #129 #2147,Rework caching in the context of Async builder for Performance #129,shipped,false,medium,3,2025-09-18 03:54:14,2025-09-26 03:54:14
863bc03b-1c8c-4310-ab19-c8732d911368,729b86b7-351a-4e7b-814b-e7c633b5bbdf,Migrate caching for Advanced picker for Performance #130 #2148,Migrate caching in the context of Advanced picker for Performance #130,open,false,low,4,2020-05-12 03:54:14,2026-01-12 03:54:14
50713e32-6d27-4304-b6c3-e6781cb8aa72,5ea23943-88c2-440c-a3a0-53665324864e,Extend caching for Smart picker for Performance #131 #2149,Extend caching in the context of Smart picker for Performance #131,planned,false,medium,7,2022-09-29 03:54:14,2025-12-14 03:54:14
